Date,US,UK,Switzerland,Sweden,Spain,Singapore,Norway,Netherlands,Japan,Italy,HongKong,Germany,France,Denmark,Canada,Belgium,Austria,Australia
1/24/1972,111.3338,133.8468,114.8144,106.9669,117.1372,158.4548,150.7275,89.7766,131.6856,69.2135,214.6833,92.5052,93.2184,94.3957,128.3018,125.0189,113.6365,72.9128
1/25/1972,111.6096,133.0149,113.0115,105.5453,117.5812,158.4723,149.0518,88.8498,131.7971,69.4608,213.3715,92.1018,93.7124,94.8657,127.0317,124.9541,113.4963,73.1892
1/26/1972,111.4421,133.8383,113.2745,104.779,117.9644,158.3907,148.3312,90.0242,132.8656,69.3091,212.1199,92.3214,94.1555,95.2105,127.0312,125.2991,113.1885,72.4982
1/27/1972,112.4958,134.2391,113.501,105.2176,118.6562,158.1934,147.6399,90.2348,133.6766,69.2526,209.5124,92.9526,94.3808,95.0232,127.1318,125.3901,113.0352,72.2567
1/28/1972,113.1936,134.8211,114.1811,106.4286,118.526,157.419,147.7436,91.9926,134.632,69.481,210.956,93.18,94.6373,95.073,128.4893,125.8453,112.9418,72.7078
1/31/1972,113.0668,135.4803,114.2568,105.2861,118.526,156.8144,146.5657,92.5233,135.0982,70.3502,214.0655,93.7952,94.3804,95.2792,128.4239,125.5325,113.1947,72.7078
2/1/1972,113.1739,134.578,114.6491,105.3547,126.2131,157.3011,143.6676,92.5656,134.3724,70.5808,212.0198,93.9455,94.5737,95.1393,129.0337,125.4026,113.1078,72.7031
2/2/1972,113.8652,135.7471,116.3802,105.1365,119.4795,158.1018,144.4299,94.5304,134.6304,70.3889,211.0554,95.5828,95.3867,95.2923,128.4145,126.4866,113.7642,72.4476
2/3/1972,113.8672,135.2532,116.6105,105.2406,119.2805,158.3645,141.7785,94.2188,135.5899,70.0444,212.712,96.3911,94.8775,95.284,127.8778,126.7135,114.7657,72.9498
2/4/1972,114.2823,133.867,116.0516,105.2122,119.5825,159.6622,145.2411,93.6828,136.6322,69.4921,214.5639,95.1968,93.5157,95.1046,127.4597,126.3377,114.8513,72.8797
2/7/1972,113.8786,133.5447,114.9815,105.7747,119.5825,160.1495,145.5991,94.3682,137.4754,68.6125,213.6929,95.997,93.7873,95.2055,127.6186,126.503,114.6925,72.3635
2/8/1972,114.0962,135.1961,114.6349,105.7387,120.1022,160.1448,146.335,94.0013,137.5969,68.4074,214.6354,95.4996,93.1829,95.5516,128.1759,126.3298,114.8917,72.2208
2/9/1972,114.9376,135.9277,115.2725,104.9649,120.4089,160.7861,144.9266,94.2686,137.1273,68.4838,213.811,95.2778,93.4875,95.1651,128.0366,126.3684,115.9537,73.3781
2/10/1972,114.9022,138.1652,116.0511,105.4389,120.4022,161.302,145.8533,94.5206,138.6248,68.5386,216.1226,96.1948,93.7995,95.235,127.4546,126.5713,116.0119,73.7325
2/11/1972,114.3865,136.1219,116.203,106.1358,121.3534,162.057,145.9647,93.9417,138.7839,68.3926,218.7265,97.1034,93.9829,95.7644,126.4364,126.6963,116.0726,74.2208
2/14/1972,113.8525,133.9918,116.4931,104.7122,121.3534,162.8321,146.2984,93.3514,140.1372,67.8294,221.7767,97.8968,93.6565,95.8621,124.9842,126.5596,116.0928,75.7832
2/15/1972,114.3264,134.708,116.1939,104.0653,122.6894,162.8321,143.591,93.8624,140.0921,67.5575,221.7505,98.8298,93.9985,95.8694,125.8168,127.1459,116.3462,76.6843
2/16/1972,114.9817,134.19,116.3061,103.9873,123.5361,162.8321,145.1674,94.844,140.2872,67.7604,221.7082,99.8077,94.0348,95.8509,126.4248,126.783,116.1961,76.5585
2/17/1972,114.9004,137.2109,116.1434,104.6735,122.8863,162.8321,146.4877,96.4035,141.4759,67.5261,221.7088,98.7915,94.2842,96.5332,126.1286,127.7969,116.6817,76.0356
2/18/1972,114.6136,139.0153,115.3856,104.4564,122.4266,164.0231,146.2886,97.2126,142.8153,68.774,220.2501,99.3451,94.2861,96.4592,126.1598,128.1692,116.3312,76.3001
2/21/1972,114.6136,138.8861,116.714,103.7797,122.4562,165.2781,144.9387,98.7816,143.7001,68.0881,221.328,100.0372,94.1508,96.7959,126.1976,129.3077,116.1403,75.7697
2/22/1972,114.4812,139.3576,117.2566,103.9243,122.6403,165.5549,145.4933,99.5758,143.9915,67.4161,220.9315,99.0799,94.6071,96.6296,127.2922,129.9819,115.3605,74.9175
2/23/1972,114.5959,142.2225,117.2319,104.054,123.0538,166.7942,146.6795,99.6253,144.47,67.5929,224.3562,98.8883,96.7034,96.892,127.5408,131.0901,115.5711,75.4649
2/24/1972,114.6815,143.9743,118.0269,103.9176,122.856,168.7561,146.6934,99.6961,145.3816,67.4141,225.3016,100.0576,99.0134,96.4563,128.8403,130.3441,115.7754,75.7669
2/25/1972,115.4936,144.9747,119.0706,103.4819,122.845,170.2342,146.2234,99.3815,146.6042,66.8292,228.4042,100.4622,99.4336,97.4622,130.6902,130.4116,115.6768,77.0824
2/28/1972,115.4754,145.0393,119.8301,103.6934,122.8639,168.5617,144.5946,97.7846,147.7283,66.4062,223.3648,100.5451,99.1687,98.0669,131.9304,131.255,115.9196,77.7661
2/29/1972,116.0375,143.5279,119.8721,104.054,122.5269,167.3704,144.8565,97.1701,147.0843,65.6747,221.527,101.442,100.2796,98.405,132.477,131.5975,116.621,80.0269
3/1/1972,117.0281,142.514,119.3688,104.5372,122.0753,167.0516,145.4004,96.2486,146.3547,66.4412,227.6994,102.2691,101.2763,98.6583,134.8766,131.6656,117.7162,81.2362
3/2/1972,117.0912,142.6398,119.2178,106.2919,121.6502,169.1847,144.701,96.0316,147.3574,66.5125,227.5706,100.0068,102.0101,98.458,132.8984,131.6782,118.7106,80.6566
3/3/1972,117.7521,142.0301,118.5825,106.9116,122.4223,171.7041,144.4358,96.0613,147.6235,66.4398,226.5129,100.279,101.9725,98.354,133.6025,132.2295,117.9533,81.7428
3/6/1972,118.8065,140.1824,119.5561,107.6237,122.4223,171.8244,145.9906,96.5701,148.1515,66.2158,224.3242,100.4622,102.0409,97.0863,134.8842,132.7182,117.6192,81.9014
3/7/1972,118.9508,141.8737,119.5334,108.4794,123.0171,172.1338,145.3253,96.9472,148.8851,65.8879,225.7953,98.9455,102.5182,97.369,134.0912,133.4597,118.0906,80.5521
3/8/1972,119.1163,141.492,119.3675,108.5962,122.4868,172.5814,146.0776,96.5785,149.7727,65.9413,226.4091,98.1301,102.8497,97.183,134.2837,133.6481,117.6645,79.5157
3/9/1972,119.1463,141.4028,120.79,108.9275,122.4293,172.6618,146.2723,96.5323,150.0991,67.5948,226.1145,99.3933,104.2613,97.4879,134.22,135.5352,118.1009,80.3239
3/10/1972,118.4017,141.5453,121.0825,108.5148,122.6304,174.4562,146.1593,97.3549,150.4598,67.7094,228.9716,99.4669,103.9835,97.0234,133.5066,134.8049,117.4364,79.9978
3/13/1972,117.1564,143.1309,121.8934,108.3836,125.2998,174.8592,144.9165,95.8681,148.6862,67.3678,228.5975,98.938,103.2521,96.8964,132.1508,134.2266,118.0471,79.3534
3/14/1972,117.6508,142.8366,121.404,108.507,125.1833,174.5491,145.6761,94.5442,149.8408,66.5949,229.5865,99.4057,103.1573,96.9251,132.0912,134.9394,117.9383,78.8565
3/15/1972,117.7622,144.6094,121.8363,108.3204,124.7906,175.1022,145.9243,95.3634,149.0538,66.6612,227.7595,101.0529,100.8652,96.9505,131.9167,135.255,117.5021,78.5926
3/16/1972,117.5314,143.8262,122.3885,108.9622,125.0055,175.9743,147.8018,95.7879,150.4837,66.603,227.5988,101.9208,103.9324,97.1098,132.5877,135.3583,117.4203,79.3824
3/17/1972,118.1242,143.3997,122.9483,110.0279,125.4291,174.9853,147.973,95.6229,151.0184,66.3319,225.0731,101.7846,104.8193,97.1731,132.8307,135.5099,117.3589,79.7224
3/20/1972,117.8912,142.3782,123.3795,111.276,125.4291,178.1871,147.8193,95.7895,151.1694,65.6012,224.8421,102.3148,105.1237,97.1393,132.7519,136.2156,117.2655,79.5082
3/21/1972,116.9441,145.085,122.1156,111.755,126.0191,179.7243,149.0419,95.5167,151.3966,65.3587,223.9938,103.5879,105.4015,97.3517,131.6197,136.3211,117.2427,79.8255
3/22/1972,117.1988,145.503,123.0305,111.3052,126.4626,179.1233,150.4221,97.4076,151.8368,65.94,225.4035,103.1112,105.8598,97.4938,131.4282,136.7718,116.3274,83.0262
3/23/1972,118.2458,143.5173,122.7297,112.0204,127.5164,187.5567,150.8952,96.6542,152.1667,65.9855,226.0375,103.2958,106.3332,97.2193,132.5088,136.3704,116.2422,84.9035
3/24/1972,117.9871,141.8755,122.3229,112.0751,127.5886,189.7274,150.3932,95.7931,152.3619,66.2155,227.4786,103.9987,108.5012,97.5052,132.2339,136.4994,116.2825,84.0899
3/27/1972,117.8312,142.7333,122.1369,111.8549,127.5097,195.9616,150.8702,95.6112,154.001,66.6833,231.7082,104.046,109.4924,97.6463,132.3397,136.4642,115.9078,83.5624
3/28/1972,117.7151,143.6432,121.5155,111.5272,127.3352,195.0292,150.8972,95.0217,153.3193,66.3097,230.1253,104.6994,109.8571,97.1813,132.6607,137.3307,115.5691,82.5013
3/29/1972,116.9465,144.2391,122.1976,111.8486,127.9485,195.8569,150.3894,94.8683,154.3578,66.5044,230.9869,105.7521,110.5505,97.6689,132.2944,137.4609,115.7841,81.9238
3/30/1972,117.6501,143.712,122.8919,111.6311,127.9485,199.986,150.0771,95.2036,154.3748,66.7265,231.9954,106.6188,112.3883,97.4532,132.462,137.7599,116.0581,82.5554
3/31/1972,117.6501,143.712,122.8919,111.6311,127.9485,199.986,150.0771,95.2036,154.3748,66.7265,231.9954,106.6188,112.3883,97.4532,132.462,137.7599,116.0581,82.5554
4/3/1972,117.9143,143.2411,122.5084,110.0662,127.9485,201.4174,150.0045,95.2483,157.205,66.9916,232.1851,106.7028,112.3547,97.4909,132.1161,137.839,116.0581,82.5554
4/4/1972,118.7415,143.4403,122.4922,110.6694,129.2866,197.4304,150.1333,96.3262,157.0399,67.1132,231.9821,107.3159,113.6179,97.2336,131.2333,137.9822,116.1107,82.502
4/5/1972,119.744,144.9533,122.7247,111.6708,129.7407,194.7539,149.6719,97.5053,155.0962,67.8308,231.9819,105.9889,114.1885,97.236,132.1432,138.4405,116.1981,82.1379
4/6/1972,120.3027,145.3457,121.1219,112.1963,129.8636,194.8509,149.8735,98.0579,156.0735,69.1387,237.4427,105.5063,114.0547,97.2508,132.305,138.6302,116.4145,82.9934
4/7/1972,120.6549,144.8493,120.4058,112.6687,130.2877,198.7057,150.817,97.4971,158.4645,71.1832,239.7073,104.4532,112.9411,97.4995,132.787,138.4873,116.5092,83.6324
4/10/1972,120.4062,144.2429,117.1535,112.828,130.2725,196.2633,150.9454,98.3011,161.488,72.3178,243.706,104.5691,111.6634,97.4807,133.1282,138.7915,116.3784,83.5018
4/11/1972,120.7633,144.1161,117.9369,112.445,131.7048,194.7059,151.7646,97.7733,162.7006,72.1368,243.4924,105.1307,112.3316,98.0855,133.4178,138.3892,116.4163,82.3497
4/12/1972,119.9649,144.7787,119.628,111.9884,132.2288,195.9103,154.5827,98.8125,164.001,72.9182,244.1435,106.0319,114.1242,98.9115,132.9338,139.7124,116.6163,81.9998
4/13/1972,119.7611,145.0117,120.4842,111.8717,132.2077,197.2962,153.8619,99.2666,165.2792,74.3622,247.9346,107.1791,114.8206,99.7707,132.8195,139.1748,116.3883,81.8141
4/14/1972,119.9205,143.065,121.4907,112.1361,131.4952,195.9651,153.0064,99.8818,164.2095,73.997,251.1999,106.61,114.9815,100.5926,132.5917,139.3166,116.8972,81.5142
