Date,US,UK,Switzerland,Sweden,Spain,Singapore,Norway,Netherlands,Japan,Italy,HongKong,Germany,France,Denmark,Canada,Belgium,Austria,Australia
2/11/2000,1356.779026,1156.200652,2317.217655,6500.849871,424.524389,2453.126168,1142.892851,2182.994016,3419.40466,488.810616,6752.467162,1875.720335,1669.343169,2165.531775,875.675798,1200.698862,729.447827,351.581918
2/14/2000,1360.101605,1128.922894,2289.781951,6301.184758,425.245859,2466.552969,1141.591577,2139.772698,3405.741701,494.853866,6673.575876,1868.767312,1656.722702,2145.846548,892.95261,1221.773921,739.836429,345.355966
2/15/2000,1369.469003,1120.545416,2262.198922,6072.701233,421.634814,2422.014344,1144.75989,2153.77014,3337.296202,484.209722,6429.238933,1816.553284,1615.69634,2142.778478,898.42645,1222.866291,733.365076,348.637355
2/16/2000,1351.765144,1149.012735,2302.184938,6251.923759,424.168916,2420.149973,1148.551956,2189.764659,3314.619688,484.566628,6590.548939,1840.652749,1605.664413,2212.837576,908.758036,1221.422131,740.084871,347.226989
2/17/2000,1350.770744,1162.401805,2334.090739,6285.475951,424.605686,2436.679594,1134.393691,2225.800346,3350.67486,484.277049,6602.181973,1859.49273,1639.744585,2226.136938,907.450187,1218.287922,729.277602,346.092464
2/18/2000,1311.294,1147.180765,2337.599813,6411.922165,423.66718,2372.259829,1129.008431,2182.679006,3341.587388,482.757215,6479.893034,1862.342677,1609.80857,2242.833225,890.840597,1212.102218,734.704895,341.002693
2/21/2000,1311.294,1135.158826,2315.150113,6434.299217,421.576135,2300.41333,1118.164784,2164.667359,3253.327595,474.857122,6374.883883,1864.875491,1584.618547,2235.303847,873.351913,1204.985688,717.556569,340.101603
2/22/2000,1315.931112,1147.173985,2379.76916,6437.077469,426.223301,2298.069405,1139.262863,2206.86704,3212.590421,483.20344,6260.138885,1906.02443,1617.198899,2254.493553,867.34787,1200.184859,736.229437,337.463442
2/23/2000,1325.980036,1165.620904,2386.003236,6471.076006,431.577291,2332.926443,1161.257137,2211.064301,3227.690542,498.615227,6320.448994,1924.605019,1632.357737,2270.998228,880.310325,1202.185275,738.103727,337.236625
2/24/2000,1320.391831,1151.284913,2354.75562,6563.225483,430.089731,2309.727562,1158.097807,2184.721142,3260.223975,492.066616,6531.968018,1900.82958,1636.265586,2240.96423,865.583205,1210.687339,725.561687,335.049295
2/25/2000,1300.18049,1165.742186,2295.369764,6723.913537,430.893362,2329.214612,1132.345792,2181.384932,3318.637887,495.943162,6528.358306,1883.579172,1641.056904,2204.082467,854.814094,1185.821196,716.678661,337.366369
2/28/2000,1314.805023,1143.658249,2248.797086,6753.643325,420.175378,2293.396412,1110.013199,2130.767305,3357.611385,483.778985,6349.526231,1823.968846,1600.219076,2117.292823,862.895334,1153.683328,709.909334,335.154886
2/29/2000,1333.278785,1161.518126,2233.197622,6715.85749,422.501534,2297.488678,1111.726286,2151.33514,3325.177734,488.467263,6425.874919,1830.852001,1615.5921,2100.03507,845.977848,1164.289086,709.630829,338.40412
3/1/2000,1343.293985,1188.530261,2264.097297,6907.018246,426.816055,2302.338143,1130.836775,2179.127053,3412.178432,494.258407,6255.057311,1869.357273,1646.528618,2155.214544,876.843245,1175.540102,706.138764,340.229546
3/2/2000,1350.080979,1197.152839,2294.871138,7110.505321,435.243646,2282.176592,1122.182339,2199.775889,3392.979091,500.033183,6228.998813,1923.989528,1704.778088,2200.658965,887.156508,1180.959095,709.606703,345.088039
3/3/2000,1376.149036,1211.296407,2285.849865,7165.434355,438.230491,2263.941363,1127.54154,2215.934903,3348.59944,495.538495,6373.790733,1922.229785,1701.68901,2230.60625,885.310352,1161.102432,691.157186,349.058481
3/6/2000,1355.600956,1224.874686,2308.191625,7213.046599,441.203172,2266.283494,1128.59234,2192.88837,3283.302765,504.50714,6596.376028,1925.020531,1710.997592,2246.878079,909.653248,1160.392399,669.275479,345.613466
3/7/2000,1319.945089,1208.48434,2287.254971,7196.275529,432.64044,2247.642214,1146.946,2171.252075,3353.446679,489.567549,6688.218955,1933.385658,1678.477071,2252.085744,888.118094,1137.84463,658.972718,350.855064
3/8/2000,1331.31008,1198.873883,2255.138909,6887.574815,434.032344,2237.443317,1147.174096,2163.609666,3332.100755,491.313206,6770.565178,1907.953871,1656.14362,2247.312623,870.864479,1139.763777,672.938737,347.268864
3/9/2000,1362.995408,1225.243007,2268.382804,6948.093937,437.086526,2248.086631,1147.505124,2177.494117,3316.104913,500.208761,6706.23119,1920.394187,1695.738268,2303.3631,882.39272,1135.717464,683.393994,346.046506
3/10/2000,1354.992354,1230.472169,2259.457503,7020.026163,430.738724,2264.306219,1145.14327,2197.414224,3309.579235,495.922435,6836.265187,1920.35985,1709.321122,2340.405652,885.794082,1103.723988,701.854961,347.642546
3/13/2000,1346.381727,1215.343166,2215.988442,6841.861632,429.323093,2211.614184,1112.369718,2151.072,3219.217683,482.437654,6623.278181,1856.99392,1666.056644,2325.236187,883.810046,1076.894716,702.251417,347.448731
3/14/2000,1324.434001,1211.066969,2225.968177,6866.512635,433.507334,2221.567208,1119.59636,2144.903157,3234.392539,477.711993,6467.158958,1828.616748,1661.139431,2303.762798,888.385931,1086.242141,711.301207,345.046614
3/15/2000,1355.83042,1204.708036,2242.037726,6569.889287,428.403231,2188.210398,1105.290788,2118.983152,3224.22803,462.595244,6406.14927,1773.040848,1628.16954,2259.695741,879.593055,1162.814293,722.091445,341.725472
3/16/2000,1420.110251,1227.602104,2336.703125,6540.381358,435.546016,2190.255813,1115.573556,2194.468826,3306.637044,477.02661,6261.444214,1821.233045,1650.791942,2313.114916,888.020027,1254.359461,728.789193,342.858192
3/17/2000,1424.935041,1222.060907,2316.034644,6750.37357,431.996773,2277.5967,1100.060165,2183.537175,3340.766081,482.044398,6473.011397,1845.989324,1657.890424,2368.952417,895.195964,1211.058265,708.523499,343.599203
3/20/2000,1420.253439,1230.348958,2341.762562,6990.580619,434.578417,2249.661959,1100.108503,2204.319946,3325.721115,474.482259,6394.273081,1894.604081,1671.777509,2376.394304,909.099113,1222.621414,720.378879,347.760881
3/21/2000,1457.009362,1242.878469,2376.279688,6929.448864,437.699995,2299.265108,1101.72965,2232.689627,3326.61361,473.828374,6385.726031,1880.460547,1664.940652,2382.029297,923.333996,1200.620158,718.550731,351.999208
3/22/2000,1465.151823,1236.698218,2393.619091,6952.453051,431.473897,2340.6272,1100.443805,2226.736084,3289.445018,462.209114,6481.423973,1848.789059,1638.296523,2348.60928,944.122407,1228.500942,715.404208,351.904583
3/23/2000,1493.025906,1244.323201,2419.505947,6818.403297,431.805231,2329.16303,1111.560521,2223.692708,3282.446841,464.546436,6618.766495,1839.404736,1649.355431,2343.676891,952.979749,1244.41359,717.815089,347.193161
3/24/2000,1492.651482,1272.087331,2464.662502,6896.726296,433.822707,2322.840519,1111.535585,2266.600227,3291.826976,479.079452,6670.422752,1901.276365,1678.897693,2362.579599,965.243694,1250.549083,731.655775,347.835172
3/27/2000,1489.70639,1263.178036,2439.67977,6882.112715,431.748367,2384.386512,1102.413098,2251.893269,3341.523282,480.946866,6808.43987,1888.007209,1701.013748,2347.381532,976.407467,1197.761643,732.398099,347.909199
3/28/2000,1474.817616,1252.436901,2431.816998,6746.887093,431.380989,2369.773368,1109.462532,2270.344333,3428.41355,477.947334,6818.434208,1901.383343,1714.86477,2365.660049,970.364527,1211.689766,726.088282,349.204754
3/29/2000,1475.648254,1240.231041,2403.454926,6617.526181,420.829743,2352.576788,1085.49034,2231.905403,3548.090594,467.602152,6756.872737,1853.838156,1684.821982,2290.082314,950.034708,1182.80704,713.318182,348.013496
3/30/2000,1455.683673,1223.69219,2402.764413,6407.795456,416.22699,2278.11789,1089.754843,2215.437803,3507.27779,457.428963,6627.031597,1799.348556,1636.055812,2267.349888,914.567967,1160.61184,714.66766,343.912081
3/31/2000,1465.047233,1244.58908,2411.897328,6382.733017,421.337535,2298.140999,1119.030129,2211.86792,3597.970512,457.233944,6584.864081,1800.050359,1632.288029,2292.248471,920.875555,1164.506564,726.476775,334.880741
4/3/2000,1473.775162,1232.976725,2444.99538,6273.126265,416.240869,2235.749607,1123.420626,2166.46438,3589.309699,446.427115,6402.451796,1740.165213,1582.237402,2261.465202,910.171607,1191.86788,723.650352,343.090963
4/4/2000,1465.44716,1231.86175,2464.503935,6165.638424,415.342146,2236.093838,1116.696719,2192.944438,3541.394262,453.085448,6402.780694,1748.179762,1605.930367,2244.816353,887.83042,1220.558696,722.894978,341.240094
4/5/2000,1457.518483,1219.651917,2465.89625,6063.817212,411.470327,2251.725121,1089.447846,2172.031223,3520.786435,447.344324,6246.284803,1732.126795,1572.837106,2231.122346,894.628095,1227.187157,720.929932,341.571622
4/6/2000,1468.970952,1222.633227,2459.284977,6369.997307,413.658648,2308.268801,1100.011896,2207.235715,3462.444973,455.318659,6317.919074,1757.783846,1613.453838,2253.496795,911.75042,1222.650869,721.697171,337.513261
4/7/2000,1482.06302,1243.076576,2439.271537,6497.049854,418.419256,2332.233972,1115.066382,2241.182839,3458.970061,456.317819,6354.263059,1774.401522,1633.704747,2224.589059,907.55141,1211.234776,719.136846,338.422929
4/10/2000,1472.632766,1238.01399,2430.412947,6539.704714,419.155075,2308.764655,1107.713711,2238.963554,3482.110992,456.111618,6387.612957,1778.900044,1651.652669,2151.259752,913.176939,1208.192299,721.191771,340.534532
4/11/2000,1468.754029,1216.025869,2461.271165,6285.490473,414.102298,2313.226655,1097.392212,2221.516898,3461.807108,446.662505,6260.894046,1756.7688,1630.139991,2112.937924,899.459973,1243.068446,717.303487,335.897431
4/12/2000,1437.708752,1210.46115,2468.130027,6061.011011,413.834165,2319.731141,1094.413938,2213.618337,3512.536942,446.581891,6394.662416,1737.914746,1615.015546,2179.53149,863.992222,1261.406017,716.550474,333.995037
4/13/2000,1411.583306,1216.741213,2474.035775,5945.463907,415.468319,2378.301837,1080.856656,2207.11548,3438.864701,445.441066,6229.020636,1737.374479,1616.461247,2184.720787,850.552508,1270.713412,717.576376,327.769291
4/14/2000,1327.240751,1184.344106,2450.165589,5791.465922,408.590407,2429.911553,1056.670985,2179.486538,3446.029404,432.668305,6179.346129,1681.97974,1565.39389,2052.311904,796.694936,1257.856259,725.109196,329.093374
4/17/2000,1372.295388,1149.780254,2398.047928,5836.882209,402.490436,2247.049739,1059.280563,2140.180605,3269.11055,427.176749,5646.040595,1675.1193,1559.621196,2033.311039,825.768223,1227.392186,720.812431,308.0977
4/18/2000,1410.474069,1157.552634,2384.931944,5987.72143,400.706002,2272.676258,1069.360595,2147.882897,3337.839866,427.971004,5800.062733,1671.461812,1573.094435,2064.699966,861.152346,1237.865238,710.92126,317.778792
4/19/2000,1394.141085,1180.893525,2369.232172,6161.118674,398.294612,2338.874574,1070.354096,2147.517366,3363.807941,422.527539,5796.408232,1656.451111,1560.18442,2056.551023,857.672279,1203.215324,705.260741,326.008321
4/20/2000,1401.984121,1190.427106,2373.174385,6047.912586,404.088655,2371.646878,1070.046187,2166.446326,3365.592003,433.630463,5786.051507,1647.202994,1574.606512,2054.412495,849.910487,1180.37525,706.103021,325.166641
4/21/2000,1401.984121,1190.427106,2373.174385,6047.912586,404.088655,2371.646878,1070.046187,2166.446326,3356.866434,433.630463,5786.051507,1647.202994,1574.606512,2054.412495,849.910487,1180.37525,706.103021,325.166641
4/24/2000,1396.713556,1190.201104,2377.008958,6039.3643,404.153171,2337.611371,1072.514432,2166.792219,3433.288216,433.699697,5785.97722,1647.465985,1574.857913,2058.421017,831.683398,1180.563708,706.215757,325.768447
4/25/2000,1439.631141,1197.318989,2358.470262,5994.774489,397.249851,2359.640084,1057.125265,2159.639499,3434.577186,431.342708,5782.779579,1645.354359,1576.135577,2120.748326,866.745706,1162.851149,706.854012,326.342898
4/26/2000,1425.037635,1191.401536,2356.388845,6134.297036,396.963927,2394.909759,1067.496055,2176.848187,3402.282464,429.736907,5772.950215,1666.604036,1590.343029,2184.061265,904.990694,1172.923868,707.52708,329.816173
4/27/2000,1428.495739,1173.286821,2315.536674,6190.014325,384.999488,2419.533004,1030.659486,2107.763834,3370.859193,418.296026,5874.766808,1601.905002,1535.853186,2113.748107,889.907908,1136.166782,697.558405,327.136859
4/28/2000,1416.339712,1190.260148,2327.450426,6313.566124,390.554189,2434.134626,1051.495282,2135.658205,3326.074573,426.812741,5954.681219,1642.9226,1577.623159,2081.764427,886.387787,1129.698814,687.507101,325.303176
5/1/2000,1429.620899,1181.588497,2327.923993,6311.451262,389.332702,2432.282815,1050.497269,2139.022419,3395.610044,425.477854,5954.834119,1637.784241,1572.689029,2134.720411,910.486356,1126.165599,685.356873,322.585414
5/2/2000,1409.107669,1193.734701,2366.998547,6452.864279,401.240766,2401.684294,1066.534661,2157.815202,3409.247739,438.255419,5926.575658,1673.320403,1607.040304,2158.278041,901.710058,1133.983917,689.866707,329.535801
5/3/2000,1379.311378,1160.556342,2339.865077,6228.032025,390.20434,2386.038412,1069.634721,2112.415055,3403.621144,422.719304,5861.058303,1598.49182,1548.071211,2092.049191,871.961695,1116.54544,675.778524,329.567926
5/4/2000,1372.936544,1149.831862,2337.433947,6258.953344,387.260157,2356.284174,1071.719282,2089.098446,3435.435103,430.121455,5752.918384,1590.263528,1563.075305,2087.507429,881.679,1118.485093,675.94189,323.602162
5/5/2000,1393.688046,1144.505571,2331.431516,6237.606636,386.505764,2360.087232,1066.802138,2120.632882,3418.037292,430.106225,5722.675361,1622.321647,1577.748645,2094.279794,906.638,1111.252144,675.158043,329.791677
5/8/2000,1386.198287,1143.739826,2341.760333,6094.442086,378.745721,2309.470411,1072.832607,2121.196423,3399.460194,427.326518,5591.72216,1593.880715,1572.60543,2067.051035,878.052002,1114.536282,680.296695,325.507589
5/9/2000,1375.571073,1129.451317,2375.594298,6063.320869,376.187872,2308.368547,1084.926274,2131.010879,3329.551598,423.569247,5506.785115,1571.151675,1550.617234,2096.100753,875.372211,1137.836005,686.651919,320.770252
5/10/2000,1348.452725,1117.87153,2382.443269,5908.229623,372.077476,2261.812327,1079.004443,2127.562282,3327.95666,425.691821,5411.259295,1555.703321,1540.595361,2109.036983,858.877431,1146.673957,695.797867,316.686763
5/11/2000,1372.91119,1132.66081,2410.829501,5810.221147,374.160412,2208.089076,1067.800846,2125.675338,3240.514875,428.488482,5411.328762,1575.654196,1558.674137,2063.623507,863.081411,1141.913942,692.524106,311.537393
5/12/2000,1384.990831,1150.889999,2432.356181,5932.268892,377.259898,2229.940674,1097.729804,2169.147833,3301.290768,434.450788,5654.546261,1585.897655,1582.561261,2097.490962,873.397,1147.823348,692.607735,315.117319
5/15/2000,1415.247,1145.393039,2447.514668,5916.247465,378.60601,2200.761129,1110.306766,2195.01134,3277.074048,438.979214,5604.302991,1581.703358,1586.744735,2121.012013,876.051473,1172.847764,692.54496,312.953693
5/16/2000,1426.877427,1143.615307,2437.357951,6144.880965,383.012983,2233.258885,1111.204531,2196.77095,3286.515832,442.589214,5698.042856,1606.090522,1606.829157,2134.118025,910.895651,1170.566211,689.811667,319.43008
5/17/2000,1406.829545,1116.721827,2391.161225,6058.022694,367.059187,2205.000029,1095.681019,2138.870052,3266.127334,424.494733,5625.102489,1542.28036,1556.069286,2086.175663,904.980213,1149.165526,676.801809,313.563766
5/18/2000,1395.128233,1116.264473,2404.23783,6138.227927,370.504087,2205.000029,1120.487779,2158.261595,3252.191258,429.558802,5473.981661,1537.686828,1565.389434,2087.015486,901.239074,1157.89788,677.952604,309.749233
5/19/2000,1369.522062,1086.521284,2380.304033,5857.764336,359.384809,2192.285829,1101.115538,2125.054889,3265.401543,412.905919,5494.438355,1490.447551,1503.592168,2081.230688,878.964208,1143.72219,676.622905,310.606529
5/22/2000,1362.447005,1092.073411,2407.167799,5557.583553,356.563826,2118.190455,1100.251056,2123.888001,3159.85519,410.166955,5363.25017,1497.142145,1495.048782,2090.301372,876.616391,1159.625202,681.125442,307.887349
5/23/2000,1337.54912,1091.288363,2435.329046,5791.546428,359.583461,2088.63933,1102.951866,2133.905155,3182.088371,421.75081,5384.531461,1511.10625,1515.625725,2134.66306,846.697601,1171.159878,693.547522,311.602381
5/24/2000,1360.399917,1096.107868,2434.484813,5510.967258,357.368499,2069.509788,1084.810269,2117.784151,3152.900783,420.968728,5293.373036,1482.013348,1478.985813,2122.462009,864.148617,1170.241449,689.247593,307.105989
5/25/2000,1342.319627,1114.896032,2472.569427,5746.176381,365.824632,2048.672605,1093.098396,2109.799629,3174.783375,430.088876,5222.934185,1518.412399,1505.305717,2166.826316,854.319789,1172.636264,694.112619,308.547482
5/26/2000,1338.58658,1118.994316,2480.611016,5676.839907,370.982045,2029.921735,1095.538743,2161.335061,3167.622307,439.497493,5068.659335,1542.756136,1535.522837,2191.346557,855.282152,1166.423429,708.764552,305.602737
5/29/2000,1338.58658,1123.631814,2487.429268,5730.669796,375.081083,2038.303983,1093.004134,2193.082704,3179.443924,445.092802,5060.913286,1562.383789,1558.481123,2217.351098,860.098157,1176.525856,709.950006,310.801259
5/30/2000,1379.848698,1152.174456,2464.022939,5995.289278,380.330218,1992.216614,1102.584152,2201.314271,3197.423699,450.649919,5035.520491,1596.605194,1599.440917,2263.702021,885.431056,1193.769915,718.326734,315.01036
5/31/2000,1377.567286,1147.787045,2453.479816,6030.938853,378.542681,1977.048817,1093.310972,2190.691227,3155.432267,444.928466,5261.082421,1590.47629,1619.082159,2221.223219,869.016064,1170.068461,710.813012,313.197785
6/1/2000,1403.412479,1164.446961,2460.884247,6065.25908,386.187678,2002.128415,1097.419345,2199.313205,3169.056869,454.084524,5370.999871,1632.269741,1668.306959,2229.503719,904.617867,1174.673539,713.610583,315.450323
6/2/2000,1429.376019,1202.743245,2524.540256,6486.703789,399.31735,2104.079911,1126.603281,2298.626834,3215.129121,465.809773,5431.513365,1699.881418,1711.795386,2306.685819,926.235178,1213.329721,726.696923,325.355233
6/5/2000,1421.58079,1190.539403,2505.955924,6372.485303,394.235409,2172.21309,1122.441628,2274.427376,3319.185722,462.698703,5587.153912,1691.293629,1710.612083,2307.517725,920.285364,1210.111406,733.13693,327.572831
6/6/2000,1412.516194,1202.629253,2529.911875,6507.30504,393.140057,2207.958438,1122.3226,2300.923065,3359.672197,464.665906,5586.902989,1707.864728,1717.866656,2338.396466,913.962551,1232.382307,751.944057,333.146305
6/7/2000,1426.644373,1190.467827,2547.595186,6463.726755,389.378078,2236.997348,1124.719636,2294.381849,3343.67774,468.698189,5647.120282,1680.869738,1690.800974,2336.940301,906.401021,1227.184741,753.556484,328.902278
6/8/2000,1416.785397,1179.048669,2549.118925,6454.451129,391.414227,2262.971254,1122.687799,2303.497623,3323.128118,466.198375,5592.287641,1665.875468,1692.055918,2329.711759,918.020835,1199.045662,752.304037,330.453209
6/9/2000,1409.446641,1166.488178,2542.736742,6418.142768,392.221361,2238.332944,1126.484994,2301.294623,3305.476818,466.838339,5712.975296,1657.270772,1694.876996,2295.676354,925.772908,1199.541096,751.453309,330.833331
6/12/2000,1398.489537,1168.771982,2556.171065,6475.618673,390.969036,2233.196028,1132.834308,2308.312609,3314.666946,466.466432,5724.4721,1657.25685,1700.045662,2302.642682,936.861701,1203.199195,753.744928,333.941073
6/13/2000,1419.28226,1172.848692,2575.974415,6304.447057,394.238341,2197.050549,1153.780575,2343.571949,3288.314715,472.549612,5595.863423,1674.191843,1705.408669,2277.36431,944.048116,1230.655753,755.233651,333.426981
6/14/2000,1419.981716,1181.672661,2593.331527,6362.505051,396.475466,2213.659234,1160.150869,2363.471688,3239.238133,477.618169,5671.498422,1689.52316,1724.528358,2281.044667,961.387305,1218.398286,753.876771,336.020731
6/15/2000,1428.810811,1176.393434,2560.082126,6158.982464,393.731484,2222.051316,1153.223711,2347.787166,3162.27033,473.682009,5698.688425,1672.513358,1687.275422,2270.381255,971.937264,1214.068537,739.965727,339.063221
6/16/2000,1413.328218,1189.614563,2587.229914,6117.726595,391.514811,2197.127512,1164.648369,2354.417932,3174.466432,471.672043,5836.698094,1656.52227,1689.420888,2307.841207,968.156037,1228.003351,741.001782,344.117488
6/19/2000,1433.827957,1182.922649,2570.090812,6009.730194,387.037786,2163.001205,1163.839665,2335.683969,3245.830492,467.688034,5784.255449,1660.675187,1699.57342,2282.774499,984.131903,1212.969545,738.065927,342.278486
6/20/2000,1425.87558,1187.746928,2565.611947,6299.493006,383.710404,2175.996462,1150.66379,2331.431004,3309.663455,467.291286,5702.859376,1655.35695,1703.072897,2262.605378,989.831689,1211.857041,735.967248,342.511727
6/21/2000,1429.768231,1171.479322,2535.153489,6163.100613,372.924068,2216.084483,1128.35481,2317.223595,3359.842266,458.898965,5709.674884,1605.248562,1670.581115,2229.075363,980.30419,1201.363046,725.291683,345.792449
6/22/2000,1405.875037,1168.375952,2489.28994,5972.376564,374.325597,2229.554815,1126.952033,2306.267496,3379.754391,451.361746,5648.370346,1587.59648,1654.472431,2245.511264,964.795806,1198.333016,720.155654,343.975837
